fecha,veloc_fe01,veloc_fe02,veloc_fe03,veloc_sag1,veloc_fe_aux_04,nivel_cuba,pot_sag1,pot_bm1a,pot_bm1b,pot_bm3c,pres_alim_bhc1a,pres_alim_bhc1b,pres_desc_sag1,pres_bhc3c,solidos_sag1,agua_manual_sag1,flujo_agua_cuba_bm3c,pebbles_gen_sag1,pebbles_recirc_sag1,prop_finos_sag1,prop_interm_sag1,nivel_stock_ios_sensor1,nivel_stock_ios_sensor2,nivel_tolva_p2,nivel_tolva_p1,nivel_tolva_p3,status_cy_transf_bhc1a,status_cy_transf_bhc1b,status_cy_transf_bhc2a,veloc_relat_fe01,veloc_relat_fe02,veloc_relat_fe03,niv_tolva_repart,cee_real_4h_atras_sag1,calc_jb,calc_jc,prop_min_fuente_a,prop_min_fuente_b,calc_spi_traz_ios,rend_sag1
2019-10-11 21:00:00,42.106180555555554,82.67270833333333,32.751736111111114,10.249135806593385,12.982701626388888,67.87505268541668,3483.1906535416665,3495.057775555554,8370.68981518886,12.049963378472222,11.474095385763892,59.39111031096679,9.567774982632152,80.2235930292804,,427.26742826152775,396.67612484027774,0.0,50.53334766875,34.47296685138889,74.56881944444444,82.02497399097221,69.11953628055554,40.76612284930555,44.11980300486112,55.79447612777778,0.0,0.6719444444444445,0.0,26.666666666666668,53.333333333333336,20.0,64.82210532361111,0.0032280182181162,0.147652982266212,0.2746375706664523,,,,2362.467339458334
2019-10-12 01:00:00,44.12493055555555,86.45131944444444,31.79680555555555,10.04865815897048,0.0,67.59850085000001,3503.213915624999,3520.0177733333344,12307.334360416666,12.610489066319444,12.06147460659722,59.39154130589908,16.05717059583333,78.71233829494068,,482.9089991666669,414.7937670416666,4.876041666666667,46.97291804444445,35.12555483402778,73.37722222222222,81.10355968402774,64.98794213125,34.47888473888888,37.82978148611112,75.23304137708334,0.0,1.0,0.0,26.96393374270336,53.46448335986658,19.57158289743007,75.83854,0.0031995043223948,0.147652982266212,0.2746390071725616,,,,2324.738938555557
2019-10-12 05:00:00,47.054027777777776,89.97708333333333,27.958472222222223,10.469435639742622,0.0,68.50344666875,3486.2943138888886,3498.2763150694445,11986.08104861111,13.622730734375,12.99997,59.281612538340255,14.473609196527772,81.83387390093421,,539.4011903194446,412.7191069791668,7.385416666666667,48.18606670833333,34.714539370833336,71.31263888888888,79.54565615138891,65.01087103472221,40.55210645902778,40.62621668263889,75.78414476458333,0.0,1.0,0.0,25.80552668363141,54.83316010178846,19.36131321458012,74.78680008576389,0.0033694802347333,0.147652982266212,0.274272614590288,,,,2470.0186614583336
2019-10-12 09:00:00,46.90229166666666,80.93993055555555,40.10479166666667,10.584407803650215,0.0,59.5376392375,3477.3414653472214,3499.4125224999984,12326.414172916666,12.244853110416663,11.841882968055558,59.45952983141797,13.753852276388894,82.0199292952107,,591.0668464027779,422.9296553125,2.5875,31.299734451388883,35.14168218333334,68.50930555555556,77.0158331236111,59.361766799999984,44.02707345555555,43.90725941180556,76.65935419305555,0.0,1.0,0.0,28.957267065425167,42.07929950052414,28.96343343405069,74.2581885486111,0.0032722087739566,0.147652982266212,0.274865612928116,,,,2418.909659513889
2019-10-12 13:00:00,49.07298611111111,71.28222222222222,47.752222222222215,10.515916402989095,0.0,59.33336480486112,3476.381409791665,3510.257586527778,12323.755869444449,11.331557854166668,10.387398694097222,59.71227667136738,13.498764560416667,82.15302234888208,,614.1028625,427.0465598750001,12.794375,36.53570950208332,38.66885534305556,70.2938888888889,78.25297282500001,57.19619682222224,44.18134822777778,42.77939870416667,76.72263971944443,0.0,1.0,0.0,29.411764705882355,41.17647058823529,29.411764705882355,74.26248432291666,0.0034177890787344,0.147652982266212,0.2757080181456674,,,,2358.654528680556
2019-10-12 17:00:00,42.960277777777776,76.91680555555556,43.10701388888889,10.299092733449989,0.0,71.90632845833332,3472.151946805554,3518.344426944444,12292.957245138885,12.082257343055554,11.550094940625003,59.028051183119466,14.06680561944444,79.86232203885994,,616.0733656388887,397.4309456041664,2.75,45.13051851597223,36.76790605624999,74.879375,82.22402766319445,63.4564388326389,37.950677525,38.42238626319445,76.55410607013889,0.0,1.0,0.0,23.58883238363662,52.8162081571799,23.594959459183464,74.12603736979167,0.0034984316782529,0.147652982266212,0.2734274945933372,,,,2335.941294791666
2019-10-12 21:00:00,37.594791666666666,81.15118055555557,37.73736111111111,10.179935574411637,0.0,74.06805314166667,3453.6232452777786,3506.1649545833325,12182.344701388887,12.99997,12.56242301527778,59.4266531717427,13.463087171527777,79.9719122423236,,607.9036249861114,352.8347855972222,0.0,44.10568257500002,36.77946346527778,75.34861111111111,82.77584992847221,59.94058686041666,35.10727951375,53.04085124722223,75.95897561180556,0.0,1.0,0.0,23.52941176470588,52.94117647058824,23.52941176470588,75.27081620833334,0.0034241569419095,0.147652982266212,0.2747560350214184,,,,2310.2803247916663
2019-10-13 01:00:00,37.125972222222224,83.07284722222222,37.23965277777778,10.22605413185717,0.0,73.38743248541665,3431.2506997916657,3484.1256504861094,11695.868116666665,11.74176527638889,12.651084947916663,59.4772606148776,13.889202324305549,80.89127644534236,,608.7530368611111,361.7409670694444,10.779861111111114,42.87832366041667,36.77481130833333,76.33027777777778,83.53250274375,63.50507017708335,34.767002643055555,46.04858790694445,77.23784487638889,0.0,1.0,0.0,23.52941176470588,52.94117647058824,23.52941176470588,75.63782425243056,0.0034606344345234,0.147652982266212,0.274924709629387,,,,2336.2421188194444
2019-10-13 05:00:00,36.34986111111111,81.73006944444444,36.397777777777776,10.274160689352795,0.0,69.05059918402777,3434.07713236111,3479.786834652776,10725.748360208334,11.724271231944446,12.7437738125,59.344193938884246,14.813880192361108,81.7554614987487,,359.7342009375001,355.58276239583336,0.0,33.732421305555555,39.45721090277779,81.13854166666667,87.60467968541667,55.47024534583335,38.134262805555565,22.61500991395833,78.29884570486111,0.0,1.0,0.0,23.52941176470588,52.94117647058824,23.52941176470588,74.08209273958333,0.0034127162957929,0.147652982266212,0.2744811983983012,,,,2280.9420329166664
2019-10-13 09:00:00,44.54479166666667,90.40305555555555,15.7225,10.304198481919212,0.0,73.72295425486111,3405.844568958333,3458.048952291666,12094.932275694448,12.993721312499998,12.835282369444442,59.43240448423133,14.438122945833332,80.9706522048395,,484.0288649444447,353.35776705555554,2.1510416666666665,31.935096904166656,37.74488935555556,80.65416666666667,87.43960691250001,61.92505762222223,35.36449723194444,39.91034260895833,73.62358745486112,0.0,1.0,0.0,29.26433734671374,59.537106133677874,11.19855651960839,72.7931496184028,0.0035255735330906,0.147652982266212,0.274775204145943,,,,2340.036843680556
2019-10-13 13:00:00,61.32611111111112,94.63979166666668,0.0,10.50783339221519,0.0,73.78319991666666,3383.7418851388884,3438.562516875,12157.931562500002,12.810357049305557,12.835490659027776,59.55863023064199,14.354167050694445,81.47634942805709,,631.0510346249998,411.9403299999998,6.644791666666666,27.24618583472221,36.72162935833333,81.4688888888889,88.22596774444443,58.99835676250004,30.65790334305556,36.03110039444445,77.88379359027778,0.0,1.0,0.0,41.862935921735954,58.13706407826405,0.0,79.3343113986111,0.003452473386744,0.147652982266212,0.2751959145587297,,,,2423.613267083333
2019-10-13 17:00:00,53.12486111111112,92.69763888888887,0.0,10.38747824378282,2.7847229270833327,61.05214064722223,3387.272095555555,3449.4821386111103,12516.642283333327,11.186866507291668,11.688779177083331,59.3385296623098,15.50210078958333,80.9433374106166,,437.96035250000017,375.2643435972221,4.581944444444447,31.40462749652777,36.46546833680557,82.32826388888888,88.86442539513888,55.08824314374999,38.06156237638889,40.660637275,76.49565561875,0.0,1.0,0.0,39.69251115886924,60.30748884113078,0.0,59.62008982222222,0.0033990378909268,0.147652982266212,0.2744623193644785,,,,2328.156371999999
2019-10-13 21:00:00,60.59062500000001,92.75826388888888,0.0,10.561533089922763,0.0,59.81013929652777,3378.5205234722216,3439.0810332638885,12508.574301388886,10.896257313194448,11.109792423958334,59.578510111583135,14.376999908333335,82.06441894410415,,445.9431388055556,427.7568177847222,10.631458333333336,30.083496979861103,37.12332509930555,75.47944444444444,84.27219239722221,55.61496682847222,35.13283042569445,35.83755980972222,76.20049011875,0.0,1.0,0.0,40.625,59.375,0.0,52.084961826736105,0.0034386029992807,0.147652982266212,0.2752621742019065,,,,2414.784981805555
2019-10-14 01:00:00,59.147013888888885,87.02840277777779,0.0,10.576994501894326,0.0,56.17472386666668,3444.911945763888,3445.4156929861106,12484.490909027776,9.967703780208335,13.105147151041669,59.77480343229054,15.030400466666668,81.84645437763922,,480.0908059861112,435.2065137430554,13.013541666666663,27.40841081250001,37.07245153472222,66.0,78.71645,62.9692492715278,40.89807362083334,39.02461232569444,74.52912091527777,0.8648611111111111,0.14,0.0,40.625,59.375,0.0,57.83644875069444,0.0034186657874178,0.1477435355174326,0.2759164198398244,,,,2259.3280069444445
2019-10-14 05:00:00,60.66611111111111,88.76416666666665,0.0,10.526504627576903,0.0,57.35681485833334,3427.378937708333,3420.070652291667,12238.170656944449,10.178044651527776,13.439461020833331,59.59774217755097,14.705385637499996,81.97093089150951,,522.2643966527779,395.4449475972222,7.357291666666667,27.83185582777778,37.53580274930555,66.0,78.71645,62.43742275902778,44.494547293055554,36.48289665069444,72.69159512708335,1.0,0.0,0.0,40.625,59.375,0.0,54.20929551215278,0.0036714470532246,0.1480151952710944,0.2753262746777773,,,,2300.73096
2019-10-20 13:00:00,0.0,94.75451388888888,36.64409722222223,6.672114074712095,0.0,53.53577049166666,3317.521503263886,1573.201665463958,12453.382912499996,9.934009736874998,4.216217879583334,63.848305930818206,15.008113159027774,67.54179586077974,,513.5242951874999,151.49733280763888,0.0,43.84389896527777,35.129016469444444,80.11791666666667,86.30794823958331,60.24039915555555,36.35603467291666,47.177643825694446,67.36697969791666,0.0,0.0,,19.941790283455006,53.7267374630996,26.33147225344538,64.21734980277779,0.0031083925307755,0.1480151952710944,0.2711619036674171,,,,1816.370047520833
2019-10-20 17:00:00,4.025902777777778,96.11902777777776,59.87298611111111,7.085248354509007,0.0,49.54063363402777,3552.762664652778,3517.198964374999,12659.228264583331,9.14374727090278,11.565570615624996,65.44157230001878,13.489677162499994,68.00704454187058,,491.1882475,330.6412112222222,3.064583333333333,46.51840552222222,35.43636567847223,80.13694444444444,86.65384274652776,61.10230178333331,40.18090391875,48.52557461111111,68.3812721375,0.0,0.0,,19.96432938598668,51.64841800611188,28.38725260790146,89.61504000000002,0.0023248188437717,0.1480151952710944,0.2764722604759624,,,,2032.737270857639
2019-10-20 21:00:00,17.79486111111111,81.82701388888889,20.15923611111112,8.46592202401158,5.123123020833333,45.45916019375,3487.449033333333,3470.4478945138862,10424.419205293403,10.303754172847222,12.175997150694446,65.18805053213592,13.160138303940968,75.50613672286777,,594.7278660298612,368.9423434444446,154.15048611111112,49.79511076111112,32.47757535138888,79.72979166666667,86.50360735833331,56.06285479791666,48.47208054,55.24175370347221,29.5144030125,0.0,0.0,,22.91406845948008,53.463738108787695,23.62219343173223,66.67451079270835,0.0023145060850316,0.1480151952710944,0.2756272724236089,,,,1800.417751954861
2019-10-21 05:00:00,0.0,86.88784722222222,0.0,7.289423767763635,0.0,67.21280751805556,3422.8833311805565,3412.804405972222,11943.684709722223,14.56552612962963,14.6033071875,64.83239251941775,16.87094200833333,79.70580262956167,,287.9966184166667,154.35976940416663,3.829166666666666,37.17231793680555,31.855151818749995,68.9545138888889,80.50285238055557,61.99727025624999,55.79811392986111,53.09110467430556,77.73914505694445,0.0,0.0,,50.0,50.0,0.0,97.69473764930557,0.0030424489881481,0.1480151952710944,0.2744418642672193,,,,1579.941725208334
2019-10-21 17:00:00,39.84152777777778,67.7965972222222,0.0,8.00733399333102,0.0,61.96273129791666,3528.1181486111104,3529.170126388887,10268.224054791664,10.399385028125,11.624709458888889,64.67655855032604,11.498916771597225,79.69163526006008,,436.8571597708334,237.06961175,0.0,40.11269208472221,34.68236207013889,79.50916666666666,86.31168590208333,55.69418136388891,40.60902657013889,34.86525116659722,27.95075599791668,0.0,0.0,,40.0,60.0,0.0,60.44416512881945,0.0037304845842216,0.1480151952710944,0.2739224696482367,,,,1691.1046318055555
2019-10-21 21:00:00,45.74166666666666,70.00909722222222,0.0,7.842266538425131,0.0,70.61982159097222,3513.4874681249985,2193.035456344235,8622.799435763889,11.58626211486111,7.300664095069446,64.8114143033331,13.645844116666664,79.45525636940413,,356.13333249305543,243.5744556944445,0.0,53.17788490972221,31.038239653472225,72.82305555555556,85.03248920625,55.666769089583326,33.67224624138889,21.45717480763889,26.20322287152777,0.0,0.0,,40.0,60.0,0.0,58.2199302625,0.0031614804999538,0.1480151952710944,0.2743719438730092,,,,1860.578365486111
2019-10-22 01:00:00,49.30159722222222,74.17881944444446,0.0,8.174987277897456,0.0,59.00068176736112,3599.318717430553,3599.601167638888,10727.321371944448,9.531663567430556,9.08557462298611,65.04819996359538,14.563743943750003,79.50821749058804,,428.9579472847223,271.9406557013889,1.2115972222222222,42.10837743472223,33.77938547361112,71.23284722222222,79.47270380416667,61.66133402430557,56.300779763194456,51.94147504236111,27.67315510694444,0.0,0.0,,40.0,60.0,0.0,58.17816302256945,0.0027667939470949,0.1480151952710944,0.2751611504786634,,,,1991.4029685416656
2019-10-22 05:00:00,50.774166666666666,76.33930555555555,0.0,8.54908984628736,0.0,61.57712954236112,3591.1513843750013,3593.3454280555547,10087.403630555556,10.040279147222224,10.547762795486111,64.88401363160766,14.747643920138886,79.22837099546787,,396.5365614513887,303.02301735416665,0.0,35.02516235555555,36.02622324375,79.71659722222222,86.98919852361112,63.40423670555554,11.92568780375,20.02367054868055,29.492485357638888,0.0,0.0,,40.0,60.0,0.0,56.21467709097223,0.0027520003603498,0.1480151952710944,0.2746139174341484,,,,1991.5140528472225
2019-10-22 09:00:00,18.69895833333333,90.45430555555556,18.8575,7.749650658858287,0.0,56.76328113194445,3594.1671863888887,3585.112093611109,9973.222017986112,10.169747740277778,10.043780448055555,64.73889050944896,13.69479650625,73.19200480575569,,225.14188038194453,291.6620847666667,0.0,46.66683623958334,33.36242104097222,82.80777777777777,89.61805335069444,63.09725997152777,8.988532779722222,28.37665545268519,29.32818585069445,0.0,0.0,,23.93502556864197,57.79978557820611,18.265188853151923,56.03755649791666,0.0029349498954484,0.1480151952710944,0.2741302220679935,,,,1891.623520864583
2019-10-22 13:00:00,0.5125,97.2565972222222,44.07590277777777,8.472962419553017,0.0,61.85310253541667,3549.933254374999,3528.08517423611,11921.766698611113,11.0004,11.347268116666667,64.87706456031614,13.691005815277776,81.01479228933461,,353.46741422222215,350.1022063125,0.0,40.454188345138895,37.32781279444444,83.3267361111111,89.14489489930557,62.890279908333326,40.76614868472223,51.86066871180555,40.10828009097222,0.0,0.0,,17.741193782764647,55.91832980778074,26.34047640945461,57.17890852256944,0.0027094590274651,0.1480151952710944,0.2745907561795337,,,,2234.2199053472214
2019-10-22 17:00:00,0.0,93.96236111111112,44.40034722222222,7.9416902239348754,0.0,60.73192722361111,3535.401467638889,3517.403209027777,12124.083356944444,11.0004,10.63354432673611,64.82420520424225,11.490397451388889,82.30069985871194,,457.4524515208333,306.3337091875,0.0,61.25310146944446,28.287417304861123,82.7640972222222,88.83356782083334,45.13298994236111,19.58313483305556,31.161304076944447,49.9758768,0.0,0.0,,17.647058823529413,55.88235294117647,26.47058823529412,56.13511146979167,0.002524894189508,0.1480151952710944,0.2744145759457394,,,,2238.2888857638886
2019-10-22 21:00:00,0.0,83.02125,36.29659722222223,7.005739793294229,0.0,58.96946378611111,3468.0354510416664,3469.3260142361105,11893.83530347222,12.020363873125,12.040859149583332,64.71772929782479,12.444739959722227,74.10736593072374,,450.0769216805555,217.68102337847228,0.0,60.48747038888889,29.557000501388888,85.09868055555556,90.6306815159722,49.77524727291667,26.91033995277777,52.48276030277778,49.45697395069445,0.0,0.0,,19.0305016651689,52.84730665538934,28.122191679441773,56.306172607638885,0.00229003854183,0.1480151952710944,0.27405969174965,,,,1772.9337228437507
2019-10-23 01:00:00,0.0,76.8525,42.71659722222222,7.667580688546035,0.0,67.84030717777777,3340.5638391666657,3371.630080277776,11941.976779166667,13.193693594444444,13.217854238194445,65.01296659062852,12.46567029861111,78.44167210013676,,482.5746714861109,242.82716043055555,0.0,66.18259059444443,26.615465497222225,88.78534722222223,93.52482031041666,59.13584747152779,73.07948709583333,49.95152470138889,44.8798536625,0.0,0.0,,18.03562035019163,49.31677563187294,32.64760401793542,72.42393343645834,0.0025590682236875,0.1480151952710944,0.2750437176465649,,,,1886.8032656944445
2019-10-23 05:00:00,0.0,70.43208333333334,49.97430555555556,7.556736235451835,0.0,69.57399477708333,3250.118626180556,3283.8326996527785,12023.735155555558,13.03864255763889,13.411341927083331,64.73822474894557,12.804079738194442,79.48933040551853,,530.7062749791666,241.63104903472225,0.0,65.99202182500001,26.699065853472217,86.07201388888888,91.26672794722222,63.16553754583333,43.23028027430556,52.04153782222222,32.456615075694444,0.0,0.0,,17.533250266854445,46.7553340449452,35.71141568820037,83.129835,0.002644228762999,0.1480151952710944,0.2741280030882356,,,,1897.310073125
2019-10-23 09:00:00,0.0,70.48270833333333,52.74243055555556,7.94381105728219,0.0,66.42535234166665,3293.3458595138904,3337.6423843749994,12167.403186805555,11.759816570833332,11.835980785416668,65.15358308965648,14.699990522222215,79.44718315615594,,580.923292715278,245.65444084722216,0.0,50.64964786944444,32.41595860486112,82.52847222222223,88.27930278680556,62.55561468958332,53.642217971527785,55.6875241625,32.41589292152778,0.0,0.0,,17.647058823529413,47.05882352941176,35.294117647058826,70.9085520875,0.0025402311991864,0.1480151952710944,0.275512392437825,,,,1890.0632645833336
2019-10-24 09:00:00,0.0,85.35284722222221,36.94444444444444,8.215022616144623,0.0,64.6007841,575.2327913080553,3404.189489027777,11736.128116666669,0.0,12.224927118055556,64.97586926739706,16.07848998402778,77.6594198247914,,466.2942792638888,238.7374895625,0.0,48.17049283125001,34.44783590694445,83.05958333333334,88.80437758125,62.51970594861112,67.00856451805556,74.37692,21.373220934722223,0.0,1.0,,18.75,56.25,25.0,69.32357141874999,0.0035345111591433,0.1480151952710944,0.2749200722682344,,,,1892.818265069445
2019-10-24 13:00:00,0.0,84.77722222222222,37.50916666666667,7.832879276259655,2.5052182604166666,63.71652610347223,64.476229575,3372.665986666665,11855.391430555555,0.0,12.746828726388888,64.856036860567,16.25484515763889,78.18684966086579,,438.2687730694445,236.81302879861107,0.0,51.47759015833332,33.12859782291667,84.30194444444444,89.9043020375,64.99747404166666,56.50340901527778,74.08467630833333,20.582324675625,0.0,1.0,,18.75,56.25,25.0,61.71516242291667,0.0029953895475271,0.1480151952710944,0.2745206708562698,,,,1893.340876138889
2019-10-24 17:00:00,0.0,90.44555555555556,40.05965277777778,7.889297308007537,0.0,64.08684795347222,357.93508398562506,3337.041725625,12132.87792222222,0.0,12.72502927013889,64.68962839316929,14.825051537499998,78.59925936339954,,509.9464728541665,277.9976360972221,0.0,62.43707911874999,27.625184430555564,80.99347222222222,87.42124599791666,62.28651607708333,35.42531089722222,73.92789,29.56787361965278,0.0,1.0,,18.75,56.25,25.0,55.33342141666667,0.0027967405098749,0.1480151952710944,0.2739660314344332,,,,2019.497465763888
2019-10-24 21:00:00,0.0,92.09611111111111,47.698819444444446,7.674164475978487,0.0,53.159295509027785,1979.1554660879167,3375.445529722222,12358.288595833332,6.556948210763888,11.279607930347222,64.7395691949824,12.88404197569444,74.78752079548033,,568.911707111111,285.4618566076389,0.0,49.66331118749998,32.80702364305556,75.81576388888888,83.18237954930557,60.09911059236112,33.925595613333336,72.97895330208334,19.90952602152777,0.0,1.0,,18.902102858943056,51.57342504353609,29.52447209752085,56.16318985972222,0.0026455003822762,0.1480151952710944,0.2741324841268763,,,,1984.667260847223
2019-10-25 01:00:00,0.0,96.86180555555556,46.39145833333333,8.534018518157927,0.0,61.18100238680556,3371.799933055556,3388.3447161805543,12443.776999305555,12.041808926736111,11.98782169375,64.82420596016259,12.283801878472223,80.17550596570922,,500.3599141527779,335.3273210347223,0.0,33.22489688819444,36.10377549791667,73.45965277777776,81.17670406805557,58.70487132152775,29.42963909166665,47.02779342847222,19.27215254864583,0.0,1.0,,16.57302778092145,54.984088742425605,28.442883476652938,54.67335156458334,0.0026645946552964,0.1480151952710944,0.2744145784652219,,,,2179.501057986112
2019-10-25 05:00:00,0.0,96.84805555555556,49.90548611111112,8.516614625076336,0.0,64.09430974375,3353.5193304861104,3360.7248880555544,12368.032322222223,12.163896360416668,11.974213491666667,64.98074066777818,12.888251843055556,79.1914631933893,,484.3573297500001,329.0315177708333,0.0,36.59929683055556,37.22297145416666,70.31479166666666,78.17700132708333,58.10608074513889,56.47594754861111,38.75579597708334,57.07921395625,0.0,1.0,,16.666666666666664,55.55555555555556,27.77777777777778,55.14619643611112,0.0027206773571951,0.1480151952710944,0.2749363086457046,,,,2231.654352638888
