id_pilar,coord_x,coord_y,coord_z,pillar_area,geom_sing,geol_units_count,soft_veins_freq,traction_resist,strain_modulus,main_faults_count,xy_shear_strain,xz_shear_strain,yz_shear_strain,z_axis_pm_stress,z_axis_tz_stress,tz_exposure,seismic_density,extraction_rate,avg_drawpoint_height,collapse_flag
216,389.01972113195757,1204.8305221468263,1263,356.6527,0,1,3.07,0.184,13.13,1,0.0001340731787951807,4.7268187108433736e-05,3.669027701438072e-07,10.61313,42.30561928701498,2.0,36.697459006851645,132.08,279,1
217,401.9356754177194,1236.3116111980028,1263,327.8829,0,3,3.07,0.184,13.13,1,0.00011799281978848412,5.433381534077555e-05,6.808535957696826e-06,11.076346,45.48511108124569,2.3333333333333335,37.466669061973256,135.874,281,0
218,415.6474040763105,1267.126221894281,1263,347.5109,0,1,1.1019999999999999,0.27009999999999995,15.9754,0,0.00010472797493975903,6.046165662650601e-05,1.2847771310240963e-05,11.28079,45.296584311037506,2.0,37.758976917375044,139.78,285,1
219,429.5081151865282,1298.8718777662123,1263,347.5007,0,2,0.67,0.289,16.6,0,7.337348666666667e-05,7.176275333333333e-05,2.2354885e-05,11.445603,45.50814842680714,2.0,36.9393949890996,138.665,287,1
220,443.3617727069073,1330.6045164621676,1263,347.1665,0,1,2.23,0.22075,14.344500000000002,0,4.898595445783132e-05,0.00012253284602409639,3.71085084939759e-05,12.383657,49.45486202850295,2.0,35.25194153996585,139.419,285,1
221,457.2240043942615,1362.3546060509561,1263,347.9204,0,1,3.07,0.184,13.13,0,5.286429036144578e-06,0.00020230225204819274,7.471670987951808e-05,14.637202,58.52091813405766,22.0,32.362495243760776,139.888,278,1
222,430.3134040546972,1249.6546790006505,1263,582.6417,0,1,0.9820000000000001,0.27535,16.1489,1,0.00010217792411111111,5.001862338888889e-05,9.481368833333334e-06,11.364854,45.767804978499676,2.3333333333333335,34.034832122071236,128.731,284,1
223,439.7595094976741,1285.9622135615396,1263,318.7125,1,1,0.67,0.289,16.6,0,7.789040366666666e-05,5.962320388888889e-05,1.6807448000000002e-05,11.306879,45.70673300804282,1.6666666666666667,34.58916258292621,134.366,287,1
224,453.63807003194137,1316.6661855428108,1263,346.7384,0,1,1.5579999999999998,0.25015,15.3161,0,5.8473038253012046e-05,0.00010162613228915662,2.4008824638554214e-05,11.92782,46.90869252851395,1.6666666666666667,32.37893338811227,136.215,286,1
225,467.4976445396187,1348.4100727613943,1263,347.5763,1,1,3.07,0.184,13.13,0,1.8272110873493973e-05,0.0001702253065060241,5.71139913253012e-05,13.343966,53.601534833038414,21.333333333333332,30.136520149618,139.763,280,1
226,449.6857904989264,1272.687036585914,1263,340.3037,0,2,0.67,0.289,16.6,0,8.630044373881933e-05,5.5143185487477636e-05,1.308267772137746e-05,11.30514,45.345063992155914,2.3333333333333335,32.33914608617172,129.693,287,1
227,463.8980453160135,1302.2461840192243,1263,356.1888,0,1,1.9900000000000002,0.23125,14.691500000000001,0,6.646390963855421e-05,9.831443493975903e-05,1.9072932469879516e-05,11.912042,49.05178309416955,2.3333333333333335,30.4595548277437,133.7,288,1
228,477.7711480824355,1334.4655028692919,1263,347.8512,0,1,3.07,0.184,13.13,0,3.800586259036144e-05,0.00013630735156626507,4.2006161746987946e-05,12.549032,49.71929513308759,2.3333333333333335,28.490555221980284,138.697,282,1
229,491.64335130882057,1366.2376636703118,1263,347.7819,0,1,3.07,0.184,13.13,0,2.5007593072289155e-06,0.0002517157797590361,0.00010370808433734939,18.212688,73.19496732030812,21.333333333333332,26.194425217220413,138.084,276,1
230,483.3658863620801,1286.9612738246867,1263,662.9659,1,2,2.7099999999999995,0.19974999999999998,13.650500000000001,0,7.501095152505707e-05,8.549534859512078e-05,1.591447074690542e-05,11.664697,47.19182752520131,2.0,27.753684776002476,132.977,292,1
231,487.9208773607947,1318.9417496624792,1263,359.9252,0,1,3.07,0.184,13.13,0,5.101519662650602e-05,0.00011473894216867469,3.222616771084337e-05,12.169158,48.77023701892022,2.0,27.223305974043942,138.294,286,1
232,501.0660163821513,1353.4543983200251,1263,271.6626,0,1,3.07,0.184,13.13,0,6.158762108433735e-06,0.00019758007301204816,7.916904843373494e-05,15.339384,62.07550228653914,21.0,25.34661574941234,139.246,278,1
233,524.2638428825828,1371.1572124439401,1263,234.093,0,1,3.07,0.184,13.13,0,2.5340465662650602e-05,0.00024895887373493973,0.00012905752361445783,19.857432,79.81043367259159,20.666666666666668,22.85944434095591,139.703,278,1
234,290.9597792502309,981.8347206204245,1263,341.1232,0,1,0.15,0.483,11.96,0,3.929710489457831e-06,0.0001328955848192771,7.90172686746988e-05,11.763754,46.00274189228849,21.666666666666668,40.40814663486082,126.536,274,0
235,304.7303127553032,1013.0781842985392,1263,347.5113,0,3,0.5605,0.3456,16.2265,0,0.00013672844009834052,6.565953296865398e-05,5.749357340503996e-05,12.298926,47.95599175011795,22.0,47.39476833594581,125.992,271,0
236,318.5908042502786,1044.824659785713,1263,347.5113,0,2,1.0094999999999998,0.24632,15.5039,0,0.0001539847095818399,1.1697171804062127e-05,3.21407323297491e-05,10.571246,42.24323131545338,2.0,45.241261455014396,127.304,273,0
237,332.4371098468691,1076.538564576133,1263,346.7024,0,1,0.9540000000000001,0.259,15.862,1,0.000160467658313253,1.78829878313253e-05,1.8385365090361444e-05,10.189331,40.840815366915,2.0,41.678524270659004,129.632,274,0
238,348.2524895327856,1112.632205733133,1263,457.145,0,2,0.733,0.28108,16.3966,1,0.00015744306951319935,3.941616723904093e-05,9.946163256539114e-06,10.884682,43.10134837770351,2.0,40.01001796732992,131.447,274,0
239,315.01236700227554,999.1402246604747,1263,347.5113,0,2,0.3225,0.4277,13.9725,0,0.00015656515701910828,6.884122318471339e-05,5.782991068789809e-05,12.818946,50.14188660199254,21.333333333333332,45.86615298092539,125.129,268,0
240,328.87280849725084,1030.8866135451078,1263,347.5113,1,2,1.02,0.245,15.47,0,0.00015033970898274834,2.3194542450922067e-05,3.381860960142772e-05,10.97139,42.36547482910301,21.333333333333332,45.71283898399707,127.588,272,0
241,342.719127491301,1062.6007415406086,1263,346.7053,0,1,0.9540000000000001,0.259,15.862,1,0.00015942732168674697,1.2234073644578313e-05,2.0449469126506024e-05,10.283327,41.14364856041129,1.6666666666666667,40.99880054616454,130.307,274,0
242,359.1601394451245,1101.0638095724782,1263,502.4422,1,2,0.6980000000000001,0.28548,16.509600000000002,1,0.00015918955768755305,3.6026929398254765e-05,1.235244371379227e-05,10.931491,43.66056538360935,1.6666666666666667,38.737771038701,131.38,275,0
243,325.2943712492478,985.2021784198696,1263,347.5113,0,2,0.1668,0.47516,12.554400000000001,0,0.00016389910952321982,7.109456282352942e-05,5.708029917027864e-05,13.637696,52.895358477204574,21.333333333333332,42.52902076785534,123.754,267,0
244,339.1548627442231,1016.9486539070433,1263,347.5113,0,1,0.822,0.287,16.646,0,0.00014958353855421685,3.782367469879518e-05,3.6212297228915666e-05,11.356955,44.33656545190197,21.333333333333332,52.633304489493284,127.081,269,0
245,353.0012317382733,1048.6628685050844,1263,346.7083,0,1,0.9540000000000001,0.259,15.862,0,0.00015318346457831325,2.049854013554217e-06,2.277252734939759e-05,10.396649,41.1915559534753,2.3333333333333335,40.83930708743679,130.978,273,0
246,366.8478507323233,1080.3775161158273,1263,347.5262,0,2,0.67,0.289,16.6,1,0.00014668157743830788,1.3605909118683901e-05,1.7647265311398355e-05,9.792955,38.553806701197075,2.3333333333333335,37.734052607860534,131.943,275,0
247,349.4368303886551,1003.0107442689786,1263,347.5113,0,2,0.45899999999999996,0.364,18.802,0,0.00014054333918446605,5.006929625242719e-05,3.8917374466019425e-05,11.890614,45.27408920923189,20.666666666666668,49.102425857824976,126.396,267,0
248,363.2832859852456,1034.7249088670198,1263,346.7112,0,1,0.9408000000000001,0.2618,15.9404,0,0.0001463128361445783,6.9350105346385536e-06,2.4527072921686746e-05,10.500686,42.854519461399065,2.6666666666666665,42.59138045785619,131.003,271,0
249,377.1301183767553,1066.4401260930051,1263,347.5342,0,2,0.6839999999999999,0.28723999999999994,16.5548,1,0.00013894646871501998,1.249535660765277e-05,1.557659941747573e-05,10.155538,40.275588858770774,2.3333333333333335,36.49027530762685,132.993,275,0
250,359.72029969913683,989.0702355928082,1263,347.6489,0,2,0.3432,0.39284,18.795600000000004,0,0.00013314321531210192,6.344847280254777e-05,4.3711256936305736e-05,12.56919,48.864475010389235,20.666666666666668,36.76994320133409,125.475,267,0
251,373.5660160652427,1020.7855198060915,1263,346.793,0,1,0.756,0.30100000000000005,17.038,0,0.00013992424,1.704638018072289e-05,2.6298053584337347e-05,10.8109,44.44649783832674,2.6666666666666665,41.01242576211783,130.39,271,0
252,387.4124324313487,1052.5020164549403,1263,347.5627,0,2,0.6701,0.29412,16.7607,0,0.00013416049137697516,1.0730172545146726e-05,1.4521583702031602e-05,10.403144,43.559212546499296,2.6666666666666665,35.24614365830472,133.006,275,0
253,370.004155612159,975.1301965318803,1263,347.5224,0,2,0.2823,0.42125999999999997,16.640900000000002,0,0.00012095530211920529,8.150347649006622e-05,4.830645738410596e-05,13.327207,51.25629152465137,20.333333333333332,31.674423504988386,124.752,267,0
254,383.8493559528611,1006.8465869629463,1263,346.7282,0,1,0.4128,0.3738,19.076400000000003,0,0.0001323402643373494,2.7897868614457827e-05,2.7676945722891564e-05,11.037182,41.405820821433025,20.333333333333332,35.03206465495597,129.952,271,0
255,397.6952696910229,1038.5644130346584,1263,347.5614,1,3,0.6771,0.29324,16.738100000000003,0,0.00013750365938388628,6.863924650103674e-06,1.5802850176244077e-05,10.488358,43.02313189888007,2.3333333333333335,33.70057005851098,132.808,276,0
256,380.28654287183315,961.1918136887348,1263,347.5224,1,2,0.2193,0.45066,14.411900000000003,0,0.00010522081522829581,9.46471995369775e-05,4.9855282881028934e-05,14.17906,55.97144415652384,20.333333333333332,28.450899784700276,124.41,270,0
257,394.13174321253524,992.9082041198008,1263,346.7312,0,2,0.36,0.385,19.39,0,0.00012182981191198043,5.2059260474327624e-05,3.2855682723716384e-05,11.724161,45.67004376659692,20.333333333333332,31.16687841400007,129.081,272,0
258,407.9778203481567,1024.626513204215,1263,347.5694,1,2,0.5925,0.313,17.2975,0,0.00013315261818607374,1.5315287031889994e-06,1.7588941930953776e-05,10.758998,46.9766369738808,3.3333333333333335,32.158818300895064,132.856,276,0
259,404.41418047220947,978.9699078791958,1263,346.7341,0,2,0.35369999999999996,0.38794,19.167099999999998,0,0.00012128554831168829,8.183717555844155e-05,3.723589036363636e-05,12.277407,47.96759746234519,20.0,28.541812251167002,128.369,275,0
260,418.26045760783086,1010.6885633737714,1263,346.5774,0,2,0.515,0.33699999999999997,17.995,0,0.00012576482613701784,8.282866476683936e-06,1.8294734211283816e-05,10.987801,47.664956108086486,3.0,32.46602979484156,132.738,277,0
261,414.6965677318836,965.0315250360503,1263,346.737,0,2,0.2907,0.41734000000000004,16.938100000000002,0,0.00011232050187616101,9.499769373374615e-05,3.644538219814242e-05,12.997998,50.89232836844341,19.666666666666668,26.239711543437945,127.161,277,0
262,428.54305826496466,996.7507501458682,1263,347.5854,0,2,0.46230000000000004,0.35332,18.4693,0,0.00012180836390017412,1.1882880088508415e-05,1.7619122495647125e-05,11.016996,48.19099132678123,2.6666666666666665,36.71619434480822,132.366,279,0
263,424.97891838901745,951.0932787954455,1263,346.74,0,2,0.2193,0.45066,14.411900000000003,0,0.00012801211672611466,0.00011495979185987262,3.395539442038217e-05,13.773758,54.51193007919554,19.666666666666668,24.259749499830903,126.417,279,0
264,438.82560892209847,982.8128503154247,1263,347.5934,0,4,0.41579999999999995,0.36772,18.8878,0,0.00011845783435553428,2.3755563691902257e-05,1.9914465776233832e-05,11.109148,42.21995686239638,6.0,27.881716788967676,131.192,281,0
265,435.2613556486917,937.1549825548404,1263,346.7429,0,2,0.171,0.47319999999999995,12.703000000000001,0,2.6586771076735684e-05,0.00014515948082338608,4.216056333252131e-05,12.472388,49.20057115325776,18.666666666666668,22.647462529602223,125.673,281,0
266,449.1081595792322,968.8749504849811,1263,347.6014,0,4,0.3786,0.37924,19.2226,0,0.00012957565178117048,7.369227131043256e-05,2.6787233237913483e-05,12.440467,48.49849265492396,18.666666666666668,24.432128651357775,128.854,282,0
267,445.5588045201586,923.320487188564,1263,344.7509,0,1,0.15,0.483,11.96,0,4.218072096385542e-05,0.00013323425975903614,3.254261807228915e-05,12.742539,49.95460375297487,18.333333333333332,21.348465361053524,126.318,284,0
268,459.39076023636613,954.9371372570781,1263,347.6095,0,2,0.35159999999999997,0.38892,19.0928,0,0.00012038080735562312,7.836558252279636e-05,2.4382436147416415e-05,13.723978,54.51185525694702,18.333333333333332,22.636487409525557,127.105,284,0
269,534.9494994369863,1360.6181125083986,1263,302.8804,0,1,3.07,0.184,13.13,0,4.8477199759036146e-05,0.00022675687277108432,0.00011514873722891565,18.097824,73.1924851799747,20.333333333333332,22.301150572781143,141.759,280,0
270,515.4746110653388,1338.9928163769728,1263,545.5652,0,1,3.07,0.184,13.13,0,3.5948714759036144e-06,0.0001684559831325301,7.353086987951806e-05,14.204713,56.73394190812369,15.333333333333334,24.1767234260263,142.089,281,0
271,546.8180248284575,1351.510801497348,1263,274.5984,1,1,3.07,0.184,13.13,1,3.4676144518072285e-05,0.00020959120819277107,0.00010713228626506023,16.840288,67.48011808335254,20.333333333333332,21.67146747120282,144.951,283,0
272,505.0673209637995,1311.464461151998,1263,379.4852,1,1,3.07,0.184,13.13,0,4.9772641325301205e-05,0.00010365167771084336,3.129252963855422e-05,11.927242,46.8812985277825,2.0,25.43006499055981,141.414,289,1
273,533.824349140814,1325.910095029277,1263,378.3154,0,1,3.07,0.184,13.13,0,1.705421280120482e-05,0.00013081932120481926,5.634790481927711e-05,13.017011,54.059524762177055,2.0,22.886895259019827,147.062,288,0
274,563.7535412456409,1344.1551763843263,1263,387.137,1,1,3.07,0.184,13.13,1,1.8540395120481925e-05,0.00016961130843373492,9.02067118072289e-05,15.252006,61.39696019684746,20.0,20.807611688550665,149.176,286,0
275,463.21823683497314,1265.2379211906464,1263,256.3878,0,2,0.67,0.289,16.6,1,9.040092577827547e-05,5.292713684210526e-05,1.1678423113101903e-05,11.30256,44.72270750462521,2.0,30.22224031889147,127.051,289,1
276,519.1564417810473,1299.5251342414474,1263,347.4686,0,1,3.07,0.184,13.13,0,5.771485602409638e-05,9.042915602409638e-05,2.7908380090361445e-05,11.826748,48.54933170972477,2.0,24.255910631040596,142.423,294,1
277,549.1477745332578,1316.8506463549807,1263,347.4686,0,1,3.07,0.184,13.13,1,3.550575554216867e-05,0.0001266131139759036,5.5745430602409634e-05,13.552458,53.53824839795826,3.0,21.97543673684859,148.523,293,0
278,579.121100621269,1334.1657700112457,1263,346.9947,0,1,3.07,0.184,13.13,1,4.866271784638554e-06,0.00017247386939759035,0.0001020808174698795,15.290983,61.219993145780364,20.0,20.204410254406834,150.685,289,0
279,609.1072233081195,1351.4716580268644,1263,346.5932,0,1,3.07,0.184,13.13,1,5.169327409638554e-05,0.00021718537012048193,0.0001666619951807229,18.613834,74.38985240373046,19.0,18.87676923194976,150.759,284,1
280,415.8179953186707,1223.314694593375,1263,411.2457,1,3,3.07,0.184,13.13,1,0.00012661583984403119,5.406508410317936e-05,5.228942901919617e-06,10.998468,42.3996685423453,2.3333333333333335,34.44284261750515,132.088,282,1
281,447.6662491274583,1237.632488322544,1263,269.2102,0,1,0.8140000000000001,0.28269999999999995,16.3918,1,0.00010520000244444444,4.849383394444444e-05,8.397225805555556e-06,11.413044,44.408060904115686,2.3333333333333335,31.203608830626816,125.868,286,1
282,475.03823180963536,1256.31555303197,1263,323.3559,0,1,0.67,0.289,16.6,1,9.367411644444444e-05,4.9123806444444444e-05,1.0640469722222222e-05,11.373344,45.95479776120549,2.3333333333333335,28.436030606757228,125.069,292,1
283,504.1626415233085,1273.5439103965045,1263,347.2899,0,1,3.07,0.184,13.13,1,8.393003228915662e-05,7.274880578313252e-05,1.417086406626506e-05,11.473206,46.35006285590172,2.0,25.583503177788877,131.477,297,1
284,534.1265544715989,1290.8537300165144,1263,293.8207,1,1,3.07,0.184,13.13,0,6.485761060240964e-05,8.557663542168674e-05,2.5544303042168675e-05,11.720387,46.552962119685006,2.3333333333333335,23.17819037086288,143.23,299,1
285,564.1469015141024,1308.1908963549806,1263,347.5475,0,1,3.07,0.184,13.13,1,4.047847554216867e-05,0.0001126988669879518,5.2123015421686743e-05,12.835124,51.063654285275355,3.0,21.217114612786066,149.457,297,0
286,590.9667352863787,1324.839811099115,1263,262.9228,0,1,3.07,0.184,13.13,1,1.833675984939759e-05,0.00013849287132530118,8.465635120481927e-05,14.198794,57.71532133072239,19.666666666666668,19.82747015867441,150.651,292,0
287,625.7494024073616,1340.2791577754128,1263,452.7101,1,1,3.07,0.184,13.13,1,3.0236799698795177e-05,0.00017907620072289153,0.00016898628626506022,17.807822,71.23298076163982,19.0,18.55909355841167,152.956,284,1
288,402.5818529100559,1196.295823445437,1263,253.29,0,1,3.07,0.184,13.13,1,0.00013504063879518071,4.754279734939759e-05,6.134505995851083e-07,10.646755,43.1656752683072,2.3333333333333335,34.66922933068357,130.896,280,1
289,429.10245744318854,1211.8154579442642,1263,284.4768,0,2,3.07,0.184,13.13,1,0.0001292686987983343,4.796824902439024e-05,2.440131649687686e-06,10.680527,42.66295285785954,2.6666666666666665,32.319552912460566,129.461,283,1
290,460.8541071678221,1230.4443284914598,1263,299.7789,0,1,0.7180000000000001,0.2869,16.5306,1,0.0001063701691111111,4.4550349333333337e-05,6.56051975e-06,11.395325,45.89622796477771,2.3333333333333335,29.39845156686852,123.447,288,1
291,489.14484325841926,1247.5689207838966,1263,347.3198,0,3,0.67,0.289,16.6,1,9.933925102389081e-05,4.4948694709897624e-05,7.574759460324234e-06,11.339144,45.88996031975669,2.0,26.81125087323709,123.509,295,1
292,519.1485601739039,1264.8872828974297,1263,347.0996,0,1,3.07,0.184,13.13,1,8.920564301204819e-05,6.997834012048192e-05,1.2352465090361444e-05,11.435732,44.74477898468366,2.3333333333333335,24.335370128533683,131.234,302,1
293,549.150769205556,1282.2096332795531,1263,347.1385,0,1,3.07,0.184,13.13,1,7.153586855421686e-05,7.852091975903615e-05,2.2846546807228916e-05,11.716574,47.151956714183505,2.0,22.25950196443806,143.421,303,1
294,579.1465186873259,1299.5325953930865,1263,347.4058,0,1,3.07,0.184,13.13,1,4.8603065542168666e-05,0.00010011824903614458,4.5905527951807226e-05,12.497832,49.497786009746335,2.6666666666666665,20.581290917448758,150.064,300,1
295,604.8726751789554,1317.7576055200568,1263,308.4705,0,1,3.07,0.184,13.13,1,2.5672621686746988e-05,0.00012640615493975902,8.044677795180723e-05,13.746409,55.64784175965159,19.0,19.41094245827782,150.939,293,1
296,381.5813765189688,1173.0531313529234,1263,518.0846,1,1,3.07,0.184,13.13,1,0.00014357483277108434,4.6705296746987945e-05,2.874832390813253e-06,10.490681,42.262907334497584,2.3333333333333335,36.48242656635586,128.848,277,1
297,414.1428591697111,1186.9496736737817,1263,347.5447,0,1,3.07,0.184,13.13,1,0.0001363895178313253,4.729227843373494e-05,6.305564373124819e-07,10.670244,42.24782409682829,2.6666666666666665,33.1412418276259,128.792,280,1
298,444.14285217595943,1204.2701857873149,1263,347.5389,0,3,3.07,0.184,13.13,1,0.00013252537802037844,5.0330878393377e-05,3.6652198970694903e-06,10.726834,42.71331425513491,2.6666666666666665,30.467350838890088,124.418,284,1
299,474.1429317847482,1221.5906479008481,1263,347.5331,0,1,0.67,0.289,16.6,1,0.00010748331555555555,4.1121148055555556e-05,4.716679201388889e-06,11.366296,44.75525405470821,2.3333333333333335,27.877708999261394,121.708,291,1
300,503.3603797435484,1238.2365522329894,1263,320.3778,1,3,0.9100000000000001,0.27849999999999997,16.253,1,0.00010107348984453589,5.0253405068587106e-05,7.616225268489941e-06,11.604478,44.43593547181898,2.3333333333333335,25.482910107202585,123.143,299,1
301,534.142917797245,1256.2316721279144,1263,347.5216,0,1,3.07,0.184,13.13,1,9.27008695180723e-05,6.58982926506024e-05,9.684410527108434e-06,11.404776,45.27106817610789,2.0,23.27898122025288,131.11,306,1
302,564.1429974060337,1273.5521342414474,1263,347.5159,0,1,3.07,0.184,13.13,2,8.01597178313253e-05,7.352255036144578e-05,2.017710045180723e-05,11.613894,46.8710463880634,3.0,21.490821947755112,143.822,307,1
303,591.0008191201006,1290.2084460308379,1263,263.6883,0,1,3.07,0.184,13.13,1,6.402532072289156e-05,8.177928987951806e-05,3.640923168674699e-05,12.109553,48.15846030244782,2.0,20.180326276923115,150.365,303,1
304,618.4104181928194,1311.4924642398798,1263,264.8429,0,1,3.07,0.184,13.13,1,3.739284198795181e-05,0.00011112658096385541,7.164943144578313e-05,13.372069,54.83468978238591,12.0,19.063144219521334,151.56,294,1
305,369.26283421509595,1145.8045902074293,1263,394.0115,1,1,3.07,0.184,13.13,1,0.00015469588240963854,4.038625897590361e-05,7.742317515060239e-06,11.035821,43.77309943667114,2.0,37.85848475743138,130.456,276,0
306,399.14337878495337,1160.9686115602487,1263,347.5182,0,1,3.07,0.184,13.13,1,0.00014350163277108434,4.6239576445783125e-05,1.8630122307967227e-06,10.537116,42.00331375891093,2.6666666666666665,34.31275949998062,128.992,278,1
307,429.14328518866137,1178.2891736737818,1263,347.5182,0,1,3.07,0.184,13.13,1,0.00013840758891566266,4.6833720120481926e-05,1.4726939928449157e-06,10.766645,44.774870583624484,2.6666666666666665,31.456704123256166,125.102,282,1
308,459.14319159236936,1195.609735787315,1263,347.5182,0,2,3.07,0.184,13.13,1,0.00013028369587677723,4.7959184644549765e-05,3.7079914447427486e-06,10.734241,41.43396454899555,2.3333333333333335,28.762962974046975,121.665,286,1
309,489.1431845986177,1212.930247900848,1263,347.5182,0,1,0.67,0.289,16.6,1,0.00010771046555555554,3.805752061111111e-05,3.058527427070222e-06,11.343471,44.03092868766111,2.3333333333333335,26.367171205329235,122.006,294,1
310,519.8991270153692,1230.9137028013245,1263,320.9761,1,2,1.03,0.27325,16.079500000000003,1,0.0001014646130602958,5.269869292377703e-05,7.0919613907849835e-06,11.729744,44.99067703206717,2.0,24.194517496494814,124.206,304,1
311,549.1429974060337,1247.5713721279144,1263,347.5182,0,1,3.07,0.184,13.13,2,9.827124987951806e-05,6.150292662650602e-05,7.542574668674699e-06,11.454708,46.8290605288517,2.6666666666666665,22.38606436559828,130.416,310,1
312,576.0101506554306,1264.217446610609,1263,264.3978,0,1,3.07,0.184,13.13,2,8.306299445783132e-05,6.409275879518071e-05,1.7861746234939758e-05,11.498384,46.02851766770411,2.0,20.994056502382985,141.43,310,1
313,604.8937587549385,1283.0925233448647,1263,308.8002,1,1,3.07,0.184,13.13,2,7.642136590361446e-05,7.8903338313253e-05,3.433544114457831e-05,12.208368,50.63098272085064,2.6666666666666665,19.75773491749972,149.785,304,1
314,384.14346538749373,1134.9877994467154,1263,347.5182,0,1,2.9675,0.18705,13.247,1,0.00015372752578313254,3.9537289638554214e-05,7.411662146084338e-06,11.062359,44.06565943165249,2.6666666666666665,36.00777297965519,131.294,276,0
315,414.14337179120173,1152.3083615602486,1263,347.5182,0,1,3.07,0.184,13.13,1,0.0001431865934939759,4.6268143554216865e-05,6.941592724028434e-07,10.607454,42.24420006468694,2.6666666666666665,32.68412042395395,128.587,279,1
316,444.1432781949097,1169.6289236737816,1263,347.5182,0,1,3.07,0.184,13.13,1,0.0001406137604819277,4.544437162650602e-05,1.576537765435277e-06,10.804725,40.78011389250979,2.3333333333333335,29.867977473056857,122.773,283,1
317,473.35917352576575,1186.2743387754388,1263,320.3424,1,2,3.07,0.184,13.13,1,0.00013491018218708827,4.2766800919870644e-05,1.5596901238172237e-06,10.695924,42.90340338388319,2.3333333333333335,27.32686168013818,121.992,289,1
318,504.1430910023257,1204.270047900848,1263,347.5182,0,1,0.8620000000000001,0.2806,16.322400000000002,1,0.00010750670577777778,4.113895622222222e-05,2.5833547430555556e-06,11.508359,39.54098360437054,2.0,25.116215504349622,121.976,298,1
319,534.1430840085741,1221.590560014381,1263,347.5182,0,3,1.27,0.26275,15.732500000000002,2,0.00010887709981198589,5.097275795534664e-05,2.9360712988255696e-06,11.623,46.46026281218274,2.6666666666666665,23.266146514384012,124.122,308,1
320,564.1429904122821,1238.9111221279143,1263,347.5182,0,1,3.07,0.184,13.13,2,0.00010237899722891566,5.8944079518072286e-05,1.0022900813253011e-05,11.544654,45.1489751525734,2.0,21.64505506976465,129.256,314,1
321,591.8805081776596,1257.3075121733925,1263,337.6002,1,1,3.07,0.184,13.13,2,9.050748590361444e-05,6.311419385542168e-05,1.7680355753012044e-05,11.655068,46.195292016904524,2.0,20.416065817260023,140.914,312,1
322,382.69861834975774,1107.2006509681912,1263,362.4596,0,2,0.915,0.2582,15.809000000000001,1,0.0001424490306094808,3.420612355530474e-05,8.49797283860045e-06,10.920211,41.491038944545295,3.0,36.30034232962612,131.253,275,1
323,399.14337179120173,1126.3275994467153,1263,347.5182,0,2,2.5574999999999997,0.19925,13.715,1,0.00014992462353361096,3.8785815901249254e-05,6.812445225312313e-06,11.124364,46.63335958511486,2.6666666666666665,34.49751696058798,131.9,277,1
324,429.1433647974501,1143.6481115602487,1263,347.5182,0,1,3.07,0.184,13.13,1,0.00014351750746987953,4.59804256626506e-05,3.0906255177031323e-07,10.68769,42.41505790043164,2.3333333333333335,31.222282329277537,128.711,280,1
325,459.1432712011581,1160.9686736737817,1263,347.5182,0,1,3.07,0.184,13.13,1,0.0001412147648192771,4.437504530120482e-05,1.5129116189759037e-06,10.824574,43.45642347693758,2.6666666666666665,28.399411142171527,122.058,284,1
326,489.8992136179096,1178.952128574258,1263,320.9761,1,1,3.07,0.184,13.13,1,0.0001363924869879518,3.765637301204819e-05,8.71516829819277e-07,10.601426,42.85721104551074,2.0,25.908960059871244,121.704,291,1
327,519.1430840085741,1195.609797900848,1263,347.5182,0,2,1.27,0.26275,15.732500000000002,1,0.00011250353333333334,4.076218666666667e-05,1.1280183333333335e-06,11.518667,42.38751474751359,2.6666666666666665,24.120790697493604,122.285,301,1
328,545.9557407281925,1212.2346816251302,1263,263.0667,0,3,1.75,0.24175000000000002,15.0385,2,0.00012178371596967784,4.295932709412508e-05,2.466876290469046e-06,11.415016,44.643967420599495,2.3333333333333335,22.575114100143168,124.372,310,1
329,578.8023735824878,1228.3411185863308,1263,344.1771,1,1,3.07,0.184,13.13,2,0.00011015052951807229,5.26487913253012e-05,6.885262003012048e-06,11.558713,45.18578415059087,2.0,21.065522395546637,128.134,317,1
330,414.1433647974501,1117.6673494467154,1263,347.5182,0,2,2.045,0.2145,14.3,1,0.00013996054362078812,3.670280991433466e-05,6.132053450885208e-06,11.15005,45.31657998121971,2.3333333333333335,33.03861204478049,133.514,278,1
331,443.3592601283061,1134.3127645483723,1263,320.3424,1,1,3.07,0.184,13.13,1,0.00014737547084337348,4.2640940240963855e-05,3.820950658900241e-06,11.583614,48.40383499487779,2.6666666666666665,29.795680960114122,128.522,281,1
332,474.14326420740645,1152.3084236737816,1263,347.5182,0,1,3.07,0.184,13.13,1,0.0001413214339759036,4.427288867469879e-05,2.1520953878012047e-06,10.879264,44.03641037860945,2.0,26.98758792550426,122.755,286,1
333,504.14317061111444,1169.6289857873148,1263,347.5182,0,1,3.07,0.184,13.13,1,0.00013726556602409638,3.536066373493976e-05,1.08247922063253e-06,10.641264,43.63000769856056,2.6666666666666665,24.81081726881262,122.654,293,1
334,530.7501030811504,1186.279344658971,1263,254.5414,0,3,2.11,0.22599999999999998,14.518,1,0.00013218265958662921,4.747483894233222e-05,2.491484248732138e-06,11.466578,44.233136584339555,2.3333333333333335,23.310431540819746,123.151,303,1
